Customer_ID,Company_Name,Industry,Country,Company_Size,Account_Manager,Plan_Tier,Billing_Cycle,Monthly_Recurring_Revenue,Signup_Date,Last_Active_Date,Payment_Status,Active_Seats_Used,Total_Seats_Allowed,Support_Tickets_30d,Feature_Adoption_Rate,Churn_Risk_Score,Is_Churned
CUST-29989,Vibe Metrics 354,CyberSecurity,UK,01-Oct,David Ross,Starter,Monthly,129,24/12/2023,17/02/2026,Active,3,7,6,42%,Low,0
CUST-29990,Hyper Solutions 381,EdTech,Germany,Nov-50,Elena Rostova,Starter,Monthly,79,01/01/2023,23/02/2026,Active,5,10,4,54%,Low,0
CUST-29991,Data Metrics 388,EdTech,France,Nov-50,Marcus Vance,Starter,Annual,99,20/03/2025,22/02/2026,Active,7,10,4,81%,Low,0
CUST-29992,Quantum Logic 947,FinTech,Australia,Nov-50,Elena Rostova,Starter,Monthly,129,19/11/2025,18/02/2026,Active,5,10,3,63%,Low,0
CUST-29993,Data Flow 106,E-Commerce,France,01-Oct,David Ross,Starter,Monthly,49,14/05/2025,18/12/2025,Pending,5,8,4,57%,Low,1
CUST-29994,Vibe Flow 952,FinTech,USA,Nov-50,David Ross,Starter,Annual,79,23/06/2024,15/02/2026,Active,2,4,2,66%,Low,0
CUST-29995,Apex Sphere 996,CyberSecurity,India,51-200,Marcus Vance,Pro,Monthly,499,20/04/2023,25/02/2026,Active,29,52,4,55%,Low,0
CUST-29996,Nexus Labs 453,HealthTech,Australia,201-500,Aisha Khan,Pro,Monthly,299,18/06/2023,23/02/2026,Active,14,26,5,59%,Low,0
CUST-29997,Nexus Scale 783,HealthTech,Singapore,01-Oct,Elena Rostova,Starter,Annual,129,12/01/2024,16/02/2026,Active,4,9,5,41%,Low,0
CUST-29998,Quantum Solutions 861,FinTech,Germany,01-Oct,Sarah Jenkins,Starter,Annual,49,28/10/2024,21/02/2026,Active,3,6,3,61%,Low,0
CUST-29999,Vibe Net 235,EdTech,Canada,51-200,Aisha Khan,Pro,Monthly,249,03/06/2023,21/02/2026,Active,49,58,5,78%,Low,0
CUST-30000,Cloud AI 199,DevTools,Singapore,01-Oct,David Ross,Starter,Monthly,79,23/11/2023,22/02/2026,Active,3,7,6,56%,Low,0
CUST-30001,Pulse Flow 999,E-Commerce,Singapore,Nov-50,Aisha Khan,Starter,Monthly,79,29/08/2024,26/02/2026,Active,3,5,3,59%,Low,0
CUST-30002,Quantum Logic 676,CyberSecurity,UK,Nov-50,Sarah Jenkins,Starter,Monthly,79,24/10/2024,25/02/2026,Active,4,5,4,82%,Low,0
CUST-30003,Pulse Flow 715,Logistics,India,01-Oct,Elena Rostova,Starter,Annual,79,23/03/2023,17/02/2026,Active,4,5,0,100%,Low,0
CUST-30004,Secure Metrics 664,Logistics,Canada,Nov-50,David Ross,Starter,Monthly,79,04/06/2024,15/02/2026,Active,2,3,3,99%,Low,0
CUST-30005,Hyper Logic 511,EdTech,USA,01-Oct,Sarah Jenkins,Starter,Monthly,129,25/09/2023,22/02/2026,Active,4,7,2,70%,Low,0
CUST-30006,Cloud Labs 914,CyberSecurity,Singapore,01-Oct,Marcus Vance,Starter,Monthly,129,02/06/2024,27/02/2026,Active,3,7,2,66%,Low,0
CUST-30007,Omni Solutions 984,Logistics,Australia,01-Oct,Marcus Vance,Starter,Monthly,49,17/01/2025,26/02/2026,Active,5,9,2,70%,Low,0
CUST-30008,Pulse Scale 742,E-Commerce,Australia,01-Oct,Marcus Vance,Starter,Annual,129,05/05/2024,19/02/2026,Active,5,9,6,53%,Low,0
CUST-30009,Nexus Net 170,HealthTech,Australia,501-1000,Marcus Vance,Enterprise,Annual,4601,06/11/2023,28/02/2026,Active,338,359,3,98%,Low,0
CUST-30010,Pulse Labs 520,E-Commerce,Singapore,51-200,Aisha Khan,Pro,Monthly,499,04/08/2025,23/02/2026,Active,19,21,2,94%,Low,0
CUST-30011,Apex Logic 976,DevTools,India,51-200,Marcus Vance,Pro,Monthly,299,15/11/2023,17/01/2026,Failed,22,38,4,54%,Low,1
CUST-30012,Omni Logic 363,Logistics,UK,51-200,Aisha Khan,Pro,Monthly,249,13/01/2026,28/02/2026,Failed,53,54,1,99%,Low,0
CUST-30013,Apex Net 425,HealthTech,Singapore,01-Oct,David Ross,Starter,Annual,79,10/01/2023,25/02/2026,Active,6,8,1,82%,Low,0
CUST-30014,Omni AI 276,EdTech,UK,01-Oct,Marcus Vance,Starter,Monthly,99,11/01/2025,17/02/2026,Active,2,3,4,75%,Low,0
CUST-30015,Pulse Flow 804,CyberSecurity,Germany,51-200,David Ross,Pro,Monthly,499,24/07/2024,15/02/2026,Active,9,23,4,46%,Low,0
CUST-30016,Data AI 456,CyberSecurity,Singapore,01-Oct,Marcus Vance,Starter,Monthly,49,25/10/2023,20/02/2026,Active,2,6,6,46%,Low,0
CUST-30017,Quantum Metrics 227,Logistics,Singapore,51-200,Aisha Khan,Pro,Monthly,499,09/11/2025,23/02/2026,Pending,21,31,5,62%,Low,0
CUST-30018,Apex Scale 542,FinTech,Australia,Nov-50,Sarah Jenkins,Starter,Monthly,79,17/02/2025,26/02/2026,Active,1,3,4,49%,Low,0
CUST-30019,Vibe Tech 267,MarTech,Australia,01-Oct,Marcus Vance,Starter,Monthly,99,17/02/2023,16/02/2026,Active,4,5,1,95%,Low,0
CUST-30020,Pulse Scale 223,DevTools,Australia,01-Oct,Aisha Khan,Starter,Monthly,129,02/06/2023,26/02/2026,Active,6,8,3,79%,Low,0
CUST-30021,Secure Metrics 365,MarTech,Australia,51-200,Aisha Khan,Pro,Monthly,399,08/05/2024,27/02/2026,Active,27,41,3,64%,Low,0
CUST-30022,Data Tech 957,MarTech,UK,Nov-50,Elena Rostova,Starter,Monthly,49,26/08/2024,15/02/2026,Active,3,5,3,74%,Low,0
CUST-30023,Omni Tech 977,Logistics,France,01-Oct,Elena Rostova,Starter,Annual,49,08/08/2024,27/02/2026,Active,4,6,4,66%,Low,0
CUST-30024,Pulse Logic 288,EdTech,UK,01-Oct,Aisha Khan,Starter,Monthly,99,24/10/2025,21/02/2026,Active,3,7,5,49%,Low,0
CUST-30025,Vibe Metrics 498,EdTech,Australia,01-Oct,Aisha Khan,Starter,Monthly,99,28/04/2023,21/02/2026,Active,6,10,4,69%,Low,0
CUST-30026,Nexus Logic 158,Logistics,Germany,01-Oct,Sarah Jenkins,Starter,Monthly,49,10/12/2022,16/02/2026,Active,4,7,2,74%,Low,0
CUST-30027,Apex Net 734,Logistics,UK,01-Oct,Sarah Jenkins,Starter,Monthly,79,30/07/2023,17/02/2026,Active,8,9,1,100%,Low,0
CUST-30028,Omni Labs 981,DevTools,Singapore,51-200,Sarah Jenkins,Pro,Annual,249,25/02/2024,16/02/2026,Active,36,42,3,83%,Low,0
CUST-30029,Vibe Metrics 409,CyberSecurity,USA,51-200,Aisha Khan,Pro,Monthly,299,30/08/2024,15/02/2026,Active,54,59,3,99%,Low,0
CUST-30030,Hyper Scale 989,CyberSecurity,France,01-Oct,Aisha Khan,Starter,Monthly,99,01/12/2023,20/02/2026,Active,2,3,2,76%,Low,0
CUST-30031,Apex Labs 492,E-Commerce,Australia,01-Oct,Elena Rostova,Starter,Monthly,49,07/10/2024,16/02/2026,Active,9,10,1,94%,Low,0
CUST-30032,Pulse Scale 963,MarTech,India,501-1000,Marcus Vance,Enterprise,Annual,5924,14/10/2024,27/02/2026,Active,326,431,2,83%,Low,0
CUST-30033,Secure AI 992,HealthTech,USA,51-200,Sarah Jenkins,Pro,Monthly,399,31/12/2025,18/02/2026,Active,20,31,4,68%,Low,0
CUST-30034,Omni Logic 608,CyberSecurity,USA,01-Oct,Marcus Vance,Starter,Annual,99,22/12/2024,15/02/2026,Active,5,7,3,89%,Low,0
CUST-30035,Quantum Tech 413,MarTech,USA,01-Oct,David Ross,Starter,Monthly,129,12/06/2024,16/02/2026,Active,6,7,3,94%,Low,0
CUST-30036,Quantum Scale 674,Logistics,USA,201-500,Sarah Jenkins,Enterprise,Monthly,8222,21/09/2024,26/02/2026,Active,328,647,5,42%,Low,0
CUST-30037,Quantum Scale 607,CyberSecurity,India,01-Oct,Marcus Vance,Starter,Annual,49,16/01/2025,21/02/2026,Pending,3,5,2,79%,Low,0
CUST-30038,Data Metrics 155,FinTech,Australia,01-Oct,David Ross,Starter,Monthly,79,07/12/2025,20/02/2026,Active,3,4,2,92%,Low,0
CUST-30039,Quantum Solutions 860,HealthTech,Canada,201-500,David Ross,Enterprise,Monthly,4921,29/08/2025,16/02/2026,Active,518,720,5,70%,Low,0
CUST-30040,Nexus Tech 723,CyberSecurity,USA,01-Oct,Aisha Khan,Starter,Monthly,129,26/08/2023,19/02/2026,Active,8,9,1,84%,Low,0
CUST-30041,Apex Flow 837,DevTools,Australia,01-Oct,Sarah Jenkins,Starter,Annual,79,31/12/2025,24/02/2026,Active,6,7,2,94%,Low,0
CUST-30042,Nexus AI 627,CyberSecurity,India,01-Oct,Aisha Khan,Starter,Annual,99,07/01/2026,25/02/2026,Active,3,5,2,61%,Low,0
CUST-30043,Cloud Solutions 984,CyberSecurity,Singapore,201-500,Sarah Jenkins,Pro,Monthly,399,10/11/2024,22/02/2026,Active,18,31,3,62%,Low,0
CUST-30044,Vibe Tech 152,CyberSecurity,Canada,1000+,David Ross,Enterprise,Monthly,5942,31/08/2023,15/02/2026,Active,150,203,2,65%,Low,0
CUST-30045,Cloud Labs 913,EdTech,USA,01-Oct,Marcus Vance,Starter,Annual,79,17/05/2023,25/02/2026,Active,5,7,1,79%,Low,0
CUST-30046,Secure Sphere 632,CyberSecurity,Germany,51-200,Elena Rostova,Pro,Monthly,299,30/11/2025,25/02/2026,Active,42,48,1,93%,Low,0
CUST-30047,Cloud Scale 614,EdTech,UK,Nov-50,Sarah Jenkins,Starter,Monthly,49,08/11/2023,21/02/2026,Active,5,8,2,70%,Low,0
CUST-30048,Cloud Sphere 420,E-Commerce,Singapore,Nov-50,Sarah Jenkins,Starter,Monthly,49,19/08/2024,28/10/2025,Active,3,8,6,33%,Low,1
CUST-30049,Hyper Sphere 248,HealthTech,UK,01-Oct,Aisha Khan,Starter,Monthly,99,08/05/2025,25/02/2026,Active,3,6,4,70%,Low,0
CUST-30050,Quantum Labs 879,EdTech,Canada,01-Oct,Elena Rostova,Starter,Monthly,99,12/02/2025,16/02/2026,Active,4,8,5,62%,Low,0
CUST-30051,Hyper Tech 510,EdTech,USA,01-Oct,David Ross,Starter,Monthly,99,05/10/2025,15/02/2026,Active,4,5,1,92%,Low,0
CUST-30052,Quantum Labs 358,EdTech,Canada,51-200,Aisha Khan,Pro,Monthly,399,31/01/2024,21/02/2026,Active,26,56,4,52%,Low,0
CUST-30053,Pulse Solutions 525,FinTech,Australia,Nov-50,Sarah Jenkins,Starter,Monthly,79,18/12/2025,20/02/2026,Active,3,6,7,44%,Low,0
CUST-30054,Nexus Net 447,FinTech,Singapore,01-Oct,Aisha Khan,Starter,Monthly,49,21/03/2024,22/02/2026,Active,5,7,3,82%,Low,0
CUST-30055,Hyper Scale 910,MarTech,India,01-Oct,Elena Rostova,Starter,Monthly,99,14/03/2023,17/02/2026,Active,3,8,5,45%,Low,0
CUST-30056,Secure Logic 579,DevTools,Canada,01-Oct,Marcus Vance,Starter,Annual,49,30/09/2023,17/02/2026,Active,8,10,3,79%,Low,0
CUST-30057,Omni AI 190,CyberSecurity,Canada,01-Oct,Aisha Khan,Starter,Monthly,79,01/03/2025,24/02/2026,Active,3,4,1,100%,Low,0
CUST-30058,Data Scale 476,CyberSecurity,Germany,51-200,David Ross,Pro,Monthly,299,15/11/2023,20/02/2026,Active,21,51,3,51%,Low,0
CUST-30059,Secure Sphere 238,HealthTech,France,501-1000,Sarah Jenkins,Enterprise,Monthly,7409,19/02/2024,17/02/2026,Active,745,764,4,89%,Low,0
CUST-30060,Omni Flow 430,DevTools,UK,51-200,Sarah Jenkins,Pro,Monthly,499,02/11/2024,15/02/2026,Active,38,41,3,100%,Low,0
CUST-30061,Hyper Metrics 488,EdTech,India,201-500,Sarah Jenkins,Enterprise,Monthly,6147,04/04/2024,19/02/2026,Active,212,373,3,52%,Low,0
CUST-30062,Cloud AI 809,E-Commerce,France,01-Oct,Marcus Vance,Starter,Monthly,79,16/08/2025,15/02/2026,Active,4,6,2,87%,Low,0
CUST-30063,Cloud Metrics 184,DevTools,Australia,01-Oct,Elena Rostova,Starter,Monthly,99,02/03/2024,28/02/2026,Active,4,8,4,56%,Low,0
CUST-30064,Vibe Logic 463,MarTech,USA,Nov-50,Aisha Khan,Starter,Annual,129,19/11/2025,22/02/2026,Active,3,4,4,90%,Low,0
CUST-30065,Cloud Labs 888,FinTech,Germany,51-200,Marcus Vance,Pro,Monthly,249,12/03/2024,21/02/2026,Active,41,53,4,74%,Low,0
CUST-30066,Data Tech 947,CyberSecurity,USA,Nov-50,Sarah Jenkins,Starter,Annual,79,29/08/2023,25/02/2026,Active,8,9,4,89%,Low,0
CUST-30067,Omni Metrics 261,E-Commerce,France,51-200,Elena Rostova,Pro,Monthly,499,02/12/2025,15/02/2026,Active,30,43,3,73%,Low,0
CUST-30068,Apex AI 610,DevTools,India,Nov-50,David Ross,Starter,Annual,129,08/10/2024,15/02/2026,Active,4,10,5,53%,Low,0
CUST-30069,Data AI 713,EdTech,Australia,Nov-50,Sarah Jenkins,Starter,Annual,79,25/09/2025,23/02/2026,Active,2,7,3,42%,Low,0
CUST-30070,Cloud Labs 301,Logistics,India,201-500,Aisha Khan,Pro,Annual,499,22/03/2023,21/02/2026,Active,34,45,3,68%,Low,0
CUST-30071,Nexus Scale 175,EdTech,Canada,51-200,Aisha Khan,Pro,Annual,399,03/05/2023,25/02/2026,Active,12,21,2,67%,Low,0
CUST-30072,Nexus Solutions 386,MarTech,UK,Nov-50,Aisha Khan,Starter,Monthly,49,13/02/2025,21/02/2026,Active,7,8,3,82%,Low,0
CUST-30073,Cloud Scale 913,EdTech,France,01-Oct,Sarah Jenkins,Starter,Monthly,79,14/05/2025,25/02/2026,Active,1,3,3,64%,Low,0
CUST-30074,Omni Scale 764,MarTech,USA,01-Oct,Aisha Khan,Starter,Monthly,79,15/09/2024,20/02/2026,Active,3,6,5,52%,Low,0
CUST-30075,Apex AI 704,E-Commerce,Canada,01-Oct,Elena Rostova,Starter,Monthly,49,10/01/2024,18/02/2026,Active,2,4,4,68%,Low,0
CUST-30076,Vibe Flow 312,Logistics,UK,01-Oct,Sarah Jenkins,Starter,Annual,79,16/03/2024,27/02/2026,Active,4,9,3,52%,Low,0
CUST-30077,Quantum Flow 262,EdTech,Australia,01-Oct,Sarah Jenkins,Starter,Monthly,79,02/01/2026,15/02/2026,Active,7,9,0,92%,Low,0
CUST-30078,Pulse Logic 483,CyberSecurity,Singapore,01-Oct,Elena Rostova,Starter,Monthly,129,21/07/2023,20/02/2026,Active,2,7,5,36%,Low,0
CUST-30079,Cloud Sphere 230,FinTech,USA,51-200,Aisha Khan,Pro,Monthly,249,21/10/2023,22/02/2026,Failed,15,36,5,51%,Low,0
CUST-30080,Quantum Scale 343,EdTech,USA,01-Oct,Aisha Khan,Starter,Annual,129,31/07/2024,16/02/2026,Active,1,4,6,37%,Low,0
CUST-30081,Apex Flow 945,FinTech,Australia,201-500,Marcus Vance,Pro,Annual,499,08/09/2024,21/02/2026,Pending,26,41,4,62%,Low,0
CUST-30082,Secure Net 899,Logistics,France,51-200,David Ross,Pro,Annual,299,06/01/2026,16/02/2026,Active,30,54,6,50%,Low,0
CUST-30083,Vibe AI 294,E-Commerce,USA,201-500,Marcus Vance,Pro,Annual,499,06/01/2026,18/02/2026,Active,36,37,0,100%,Low,0
CUST-30084,Vibe Tech 127,E-Commerce,UK,201-500,Marcus Vance,Enterprise,Annual,4386,30/08/2023,20/02/2026,Active,354,513,2,78%,Low,0
CUST-30085,Vibe AI 910,CyberSecurity,Canada,01-Oct,Marcus Vance,Starter,Monthly,79,06/10/2025,26/02/2026,Active,3,6,2,65%,Low,0
CUST-30086,Nexus Metrics 860,E-Commerce,Canada,51-200,Sarah Jenkins,Pro,Monthly,499,01/07/2024,25/02/2026,Active,25,27,3,94%,Low,0
CUST-30087,Vibe Solutions 488,EdTech,France,01-Oct,Aisha Khan,Starter,Annual,49,22/04/2024,15/02/2026,Pending,3,5,3,78%,Low,0
CUST-30088,Data Metrics 129,DevTools,UK,01-Oct,Elena Rostova,Starter,Monthly,79,10/08/2023,28/02/2026,Active,4,6,3,70%,Low,0
CUST-30089,Pulse Sphere 853,EdTech,France,01-Oct,Elena Rostova,Starter,Monthly,129,25/09/2024,28/02/2026,Failed,2,3,2,71%,Low,0
CUST-30090,Cloud Scale 543,CyberSecurity,France,51-200,Marcus Vance,Pro,Annual,499,23/10/2023,17/02/2026,Active,21,23,3,95%,Low,0
CUST-30091,Cloud Flow 449,EdTech,Canada,01-Oct,Marcus Vance,Starter,Annual,79,03/07/2025,23/02/2026,Active,3,4,2,100%,Low,0
CUST-30092,Omni Flow 953,Logistics,UK,01-Oct,David Ross,Starter,Monthly,49,21/03/2023,17/02/2026,Active,2,5,3,45%,Low,0
CUST-30093,Pulse Metrics 480,Logistics,Singapore,01-Oct,Sarah Jenkins,Starter,Monthly,99,30/07/2025,15/02/2026,Active,5,8,2,63%,Low,0
CUST-30094,Data Flow 180,MarTech,USA,Nov-50,Elena Rostova,Starter,Annual,129,18/11/2025,15/02/2026,Active,2,3,2,85%,Low,0
CUST-30095,Vibe AI 741,EdTech,France,01-Oct,David Ross,Starter,Monthly,79,07/09/2025,27/02/2026,Active,5,9,3,75%,Low,0
CUST-30096,Data Metrics 861,DevTools,Australia,01-Oct,Aisha Khan,Starter,Annual,99,16/01/2025,24/02/2026,Pending,8,9,1,91%,Low,0
CUST-30097,Data Tech 329,FinTech,UK,01-Oct,Elena Rostova,Starter,Monthly,99,08/04/2025,25/02/2026,Active,6,7,0,100%,Low,0
CUST-30098,Secure Labs 999,EdTech,USA,Nov-50,David Ross,Starter,Monthly,129,07/01/2024,15/02/2026,Active,6,10,3,69%,Low,0
CUST-30099,Data Sphere 891,E-Commerce,USA,51-200,Sarah Jenkins,Pro,Annual,299,22/11/2023,22/02/2026,Active,20,23,2,96%,Low,0
CUST-30100,Cloud Logic 621,E-Commerce,Germany,51-200,Sarah Jenkins,Pro,Monthly,499,10/06/2023,27/02/2026,Active,27,35,3,75%,Low,0
CUST-30101,Apex Logic 576,MarTech,Germany,51-200,Sarah Jenkins,Pro,Monthly,399,04/12/2025,24/02/2026,Active,42,57,4,84%,Low,0
CUST-30102,Nexus Net 862,FinTech,France,51-200,Marcus Vance,Pro,Annual,499,19/07/2023,20/02/2026,Active,28,30,0,91%,Low,0
CUST-30103,Cloud Labs 702,HealthTech,USA,51-200,Sarah Jenkins,Pro,Monthly,249,16/02/2025,17/02/2026,Active,21,27,4,77%,Low,0
CUST-30104,Data AI 465,MarTech,USA,01-Oct,David Ross,Starter,Monthly,49,07/12/2023,17/02/2026,Active,2,5,5,47%,Low,0
CUST-30105,Data AI 984,MarTech,Australia,201-500,David Ross,Enterprise,Annual,7797,23/08/2025,16/02/2026,Failed,300,392,3,79%,Low,0
CUST-30106,Nexus Logic 811,CyberSecurity,USA,Nov-50,Marcus Vance,Starter,Monthly,99,25/04/2023,16/02/2026,Pending,7,10,1,79%,Low,0
CUST-30107,Apex Sphere 799,MarTech,Singapore,01-Oct,Aisha Khan,Starter,Monthly,99,22/04/2023,27/02/2026,Active,5,9,2,61%,Low,0
CUST-30108,Cloud Net 308,E-Commerce,France,201-500,Marcus Vance,Pro,Monthly,399,09/05/2023,20/02/2026,Active,27,43,4,65%,Low,0
CUST-30109,Cloud Sphere 995,DevTools,Canada,01-Oct,Marcus Vance,Starter,Monthly,129,13/01/2026,21/02/2026,Pending,3,9,4,47%,Low,0
CUST-30110,Pulse Labs 599,CyberSecurity,France,Nov-50,Marcus Vance,Starter,Monthly,49,23/05/2023,22/02/2026,Active,4,7,3,51%,Low,0
CUST-30111,Quantum Logic 285,EdTech,Germany,01-Oct,Marcus Vance,Starter,Annual,129,01/08/2023,16/02/2026,Active,3,4,1,95%,Low,0
CUST-30112,Apex Flow 662,FinTech,Singapore,51-200,Elena Rostova,Pro,Monthly,499,23/01/2024,28/02/2026,Active,42,54,3,70%,Low,0
CUST-30113,Apex Solutions 760,CyberSecurity,UK,Nov-50,Sarah Jenkins,Starter,Annual,49,02/05/2024,20/02/2026,Active,6,7,3,100%,Low,0
CUST-30114,Secure Net 347,CyberSecurity,Australia,01-Oct,David Ross,Starter,Monthly,49,03/02/2023,28/02/2026,Active,8,9,3,100%,Low,0
CUST-30115,Nexus Logic 508,Logistics,India,01-Oct,Marcus Vance,Starter,Annual,129,09/06/2024,26/02/2026,Active,6,9,5,67%,Low,0
CUST-30116,Secure Solutions 931,HealthTech,Germany,Nov-50,Marcus Vance,Starter,Annual,79,24/03/2024,20/02/2026,Active,3,5,2,80%,Low,0
CUST-30117,Vibe Scale 640,Logistics,India,51-200,David Ross,Pro,Annual,299,08/05/2024,18/02/2026,Active,34,53,3,68%,Low,0
CUST-30118,Data Labs 514,E-Commerce,Australia,01-Oct,Aisha Khan,Starter,Annual,129,22/05/2023,19/02/2026,Active,4,7,4,73%,Low,0
CUST-30119,Omni Logic 636,Logistics,India,501-1000,David Ross,Enterprise,Monthly,4899,05/03/2025,18/02/2026,Active,395,909,6,49%,Low,0
CUST-30120,Nexus Metrics 711,DevTools,Australia,51-200,Elena Rostova,Pro,Monthly,399,01/05/2025,18/02/2026,Active,38,58,3,73%,Low,0
CUST-30121,Secure Logic 414,EdTech,Canada,51-200,Marcus Vance,Pro,Monthly,499,18/11/2025,23/02/2026,Active,20,38,5,60%,Low,0
CUST-30122,Cloud Net 142,FinTech,France,01-Oct,David Ross,Starter,Monthly,129,21/01/2023,18/02/2026,Active,5,7,6,64%,Low,0
CUST-30123,Omni Flow 416,MarTech,Australia,01-Oct,Aisha Khan,Starter,Monthly,99,27/12/2022,26/02/2026,Active,6,8,2,76%,Low,0
CUST-30124,Data Solutions 287,DevTools,India,Nov-50,David Ross,Starter,Annual,79,27/04/2023,17/02/2026,Active,9,10,1,100%,Low,0
CUST-30125,Cloud Flow 762,DevTools,Singapore,51-200,Sarah Jenkins,Pro,Annual,499,30/08/2025,22/02/2026,Failed,33,36,2,91%,Low,0
CUST-30126,Vibe Flow 339,HealthTech,Germany,51-200,Sarah Jenkins,Pro,Monthly,499,26/08/2024,22/02/2026,Active,35,41,0,88%,Low,0
CUST-30127,Data Scale 876,EdTech,Canada,201-500,Sarah Jenkins,Pro,Annual,299,07/10/2023,15/02/2026,Active,27,35,3,79%,Low,0
CUST-30128,Apex Metrics 753,E-Commerce,Germany,01-Oct,David Ross,Starter,Annual,79,03/08/2025,26/02/2026,Active,5,7,2,82%,Low,0
CUST-30129,Secure Metrics 182,MarTech,Singapore,Nov-50,Marcus Vance,Starter,Monthly,129,18/09/2024,25/02/2026,Pending,4,9,7,37%,Medium,0
CUST-30130,Omni AI 894,E-Commerce,France,01-Oct,Marcus Vance,Starter,Monthly,99,20/09/2025,26/02/2026,Pending,3,7,7,43%,Low,0
CUST-30131,Data Tech 754,DevTools,UK,01-Oct,Sarah Jenkins,Starter,Monthly,99,22/04/2023,23/02/2026,Active,2,5,7,33%,Low,0
CUST-30132,Apex Flow 236,Logistics,India,51-200,Sarah Jenkins,Pro,Annual,249,09/01/2025,28/02/2026,Failed,24,28,2,81%,Low,0
CUST-30133,Cloud Tech 535,Logistics,France,01-Oct,Aisha Khan,Starter,Annual,79,08/03/2023,19/02/2026,Active,5,6,2,84%,Low,0
CUST-30134,Pulse Sphere 575,CyberSecurity,Singapore,01-Oct,David Ross,Starter,Annual,79,25/01/2023,22/02/2026,Active,5,10,3,61%,Low,0
CUST-30135,Quantum AI 719,FinTech,Australia,Nov-50,David Ross,Starter,Monthly,49,29/09/2023,18/02/2026,Active,2,3,1,89%,Low,0
CUST-30136,Cloud Net 419,FinTech,Singapore,01-Oct,Marcus Vance,Starter,Monthly,49,17/11/2022,27/02/2026,Active,9,10,1,100%,Low,0
CUST-30137,Pulse Metrics 357,MarTech,Canada,Nov-50,Sarah Jenkins,Starter,Monthly,49,13/02/2024,26/02/2026,Active,5,10,2,69%,Low,0
CUST-30138,Cloud Tech 348,CyberSecurity,UK,01-Oct,Elena Rostova,Starter,Monthly,129,11/05/2023,24/02/2026,Active,5,7,4,86%,Low,0
CUST-30139,Secure Net 923,HealthTech,UK,01-Oct,Sarah Jenkins,Starter,Annual,49,06/11/2023,20/02/2026,Active,2,7,5,34%,Low,0
CUST-30140,Data Flow 563,DevTools,USA,51-200,Sarah Jenkins,Pro,Annual,399,11/01/2025,18/02/2026,Active,24,42,2,55%,Low,0
CUST-30141,Omni Metrics 634,CyberSecurity,Canada,01-Oct,Marcus Vance,Starter,Annual,129,18/03/2023,16/02/2026,Active,4,5,0,100%,Low,0
CUST-30142,Omni Flow 688,MarTech,UK,51-200,Marcus Vance,Pro,Monthly,299,11/05/2023,27/02/2026,Active,36,56,3,60%,Low,0
CUST-30143,Nexus Net 152,Logistics,France,01-Oct,David Ross,Starter,Annual,49,30/12/2023,19/02/2026,Active,8,10,3,73%,Low,0
CUST-30144,Hyper Tech 543,EdTech,France,Nov-50,Sarah Jenkins,Starter,Annual,99,29/05/2023,25/02/2026,Active,5,8,4,62%,Low,0
CUST-30145,Pulse Metrics 142,Logistics,Germany,01-Oct,Sarah Jenkins,Starter,Annual,49,11/11/2023,16/02/2026,Active,2,4,4,63%,Low,0
CUST-30146,Hyper Labs 694,EdTech,Australia,Nov-50,Elena Rostova,Starter,Monthly,129,08/03/2025,18/02/2026,Failed,6,10,2,65%,Low,0
CUST-30147,Apex Scale 147,FinTech,UK,Nov-50,David Ross,Starter,Monthly,79,04/12/2023,15/02/2026,Active,4,5,3,83%,Low,0
CUST-30148,Secure Solutions 360,EdTech,Canada,Nov-50,Elena Rostova,Starter,Monthly,79,26/07/2024,28/02/2026,Active,5,10,3,55%,Low,0
CUST-30149,Apex Labs 141,CyberSecurity,UK,01-Oct,Marcus Vance,Starter,Annual,49,30/07/2024,20/02/2026,Active,2,3,3,92%,Low,0
CUST-30150,Quantum Scale 886,E-Commerce,Singapore,Nov-50,Sarah Jenkins,Starter,Monthly,99,19/02/2025,18/02/2026,Active,2,5,6,43%,Low,0
CUST-30151,Pulse AI 941,EdTech,Australia,01-Oct,Sarah Jenkins,Starter,Monthly,49,06/04/2024,21/02/2026,Active,8,10,2,75%,Low,0
CUST-30152,Omni Net 282,DevTools,Canada,201-500,David Ross,Pro,Monthly,499,27/03/2023,21/02/2026,Active,13,31,5,37%,Low,0
CUST-30153,Pulse Labs 281,MarTech,India,Nov-50,Marcus Vance,Starter,Annual,129,30/10/2025,15/02/2026,Active,6,8,4,83%,Low,0
CUST-30154,Vibe Sphere 993,HealthTech,France,501-1000,Sarah Jenkins,Enterprise,Monthly,6812,06/11/2023,28/02/2026,Active,403,717,6,53%,Low,0
CUST-30155,Apex AI 298,CyberSecurity,Germany,01-Oct,Marcus Vance,Starter,Annual,49,26/04/2025,19/02/2026,Active,1,3,5,44%,Low,0
CUST-30156,Data Flow 437,CyberSecurity,UK,01-Oct,Aisha Khan,Starter,Monthly,129,05/10/2023,23/02/2026,Active,1,3,5,72%,Low,0
CUST-30157,Data Tech 992,CyberSecurity,Australia,501-1000,Elena Rostova,Enterprise,Annual,4230,08/09/2024,28/02/2026,Active,222,416,4,61%,Low,0
CUST-30158,Hyper Flow 398,HealthTech,Australia,51-200,David Ross,Pro,Monthly,249,19/12/2023,23/02/2026,Active,23,30,3,76%,Low,0
